InvoiceDetails_ID,UploadedDate,FileID,Batch_Seq,OrganisationLevelId,UserId,IsDuplicate,DupStatus_Update,DupStatus_Remarks,ActionTaken,RootCause,ExcelRowNo,fldInvoiceNo,fldInvoiceDate,fldInvoiceAmount,fldPO_VocherNo,fldVendorNo,fldDueDate,fldPaymentDate,fldDocumentNo,fldUnit,fldAuthorizedBy,fldVendorName,fldRemittance,fldCloseStatus,fldImageFileNo,fldChequeNo,fldTransactions,fldBatchNo,fldGoodsAmountBase,fldVATTotalBase,fldTransTotalBase,fldOutstandingBase,DupRules,CreatedOn,ModifiedOn,IsCompleted,IsYank,YankUser,ManuallyMovedToHist,WithinFileDuplicate,InvoiceDetails_Temp_ID,AuditedBy,AuditedOn
16673812,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,662,29628,7/17/2024,2207.75,4100096641,704867,NULL,7/18/2024,5109268871,P1A-9224,VH,PIXEL INSPIRATION HOLDINGS LIM,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704811,NULL,NULL
16673813,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,663,93669,6/14/2024,19107.62,4203561952,700031,NULL,7/18/2024,5109268878,P1A-9224,VH,SIGMA RETAIL SOLUTIONS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704812,NULL,NULL
16673814,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,664,93660,2/28/2024,4750.2,4203471718,700031,NULL,7/18/2024,5109268879,P1A-9224,VH,SIGMA RETAIL SOLUTIONS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704813,NULL,NULL
16673815,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,665,54969,7/18/2024,3905.71,4100101709,700130,NULL,7/18/2024,5109268880,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704814,NULL,NULL
16673816,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,666,EUK1001999,3/12/2024,5135.4,4203399923,702005,NULL,7/18/2024,5109268885,P1A-9224,VH,GUNNEBO ENTRANCE CONTROL LIMIT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704815,NULL,NULL
16673817,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,667,83297,7/16/2024,29842.26,4100100419,702600,NULL,7/18/2024,5109268888,P1A-9224,VH,VINDEX SYSTEMS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704816,NULL,NULL
16673818,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,668,83316,7/18/2024,10432.82,4100099578,702600,NULL,7/18/2024,5109268889,P1A-9224,VH,VINDEX SYSTEMS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704817,NULL,NULL
16673819,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,669,54961,7/18/2024,12000,4100102024,700130,NULL,7/18/2024,5109268890,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704818,NULL,NULL
16673820,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,670,29629,7/17/2024,2207.75,4100096641,704867,NULL,7/18/2024,5109268892,P1A-9224,VH,PIXEL INSPIRATION HOLDINGS LIM,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,Y,22704819,NULL,NULL
16673821,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,671,1929357,3/7/2024,4225.2,4203374952,700004,NULL,7/18/2024,5109268893,P1A-9224,VH,BADGEMASTER LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704820,NULL,NULL
16673822,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,672,54959,7/18/2024,9592.39,4100098162,700130,NULL,7/18/2024,5109268896,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704821,NULL,NULL
16673823,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,673,54963,7/18/2024,8538.96,4100101976,700130,NULL,7/18/2024,5109268897,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704822,NULL,NULL
16673824,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,674,93752,5/27/2024,243.28,4100101508,700031,NULL,7/18/2024,5109268900,P1A-9224,VH,SIGMA RETAIL SOLUTIONS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704823,NULL,NULL
16673825,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,675,54966,7/18/2024,31200,4100101878,700130,NULL,7/18/2024,5109268901,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704824,NULL,NULL
16673826,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,676,54967,7/18/2024,7758,4100101810,700130,NULL,7/18/2024,5109268902,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704825,NULL,NULL
16673827,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,677,54956,7/18/2024,12000,4100102018,700130,NULL,7/18/2024,5109268903,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704826,NULL,NULL
16673828,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,678,54962,7/18/2024,168000,4100101910,700130,NULL,7/18/2024,5109268904,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704827,NULL,NULL
16673829,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,679,93745,5/27/2024,466.63,4100101501,700031,NULL,7/18/2024,5109268905,P1A-9224,VH,SIGMA RETAIL SOLUTIONS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704828,NULL,NULL
16673830,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,680,93750,5/27/2024,103.13,4100101506,700031,NULL,7/18/2024,5109268906,P1A-9224,VH,SIGMA RETAIL SOLUTIONS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704829,NULL,NULL
16673831,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,681,93754,5/27/2024,579.78,4100101512,700031,NULL,7/18/2024,5109268907,P1A-9224,VH,SIGMA RETAIL SOLUTIONS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704830,NULL,NULL
16673832,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,682,93748,5/27/2024,566.23,4100101504,700031,NULL,7/18/2024,5109268908,P1A-9224,VH,SIGMA RETAIL SOLUTIONS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704831,NULL,NULL
16673833,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,683,93756,5/27/2024,243.28,4100101513,700031,NULL,7/18/2024,5109268909,P1A-9224,VH,SIGMA RETAIL SOLUTIONS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704832,NULL,NULL
16673834,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,684,93747,5/27/2024,187.82,4100101503,700031,NULL,7/18/2024,5109268910,P1A-9224,VH,SIGMA RETAIL SOLUTIONS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704833,NULL,NULL
16673835,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,685,54964,7/18/2024,27164.92,4100102488,700130,NULL,7/18/2024,5109268911,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704834,NULL,NULL
16673836,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,686,54955,7/18/2024,12000,4100102019,700130,NULL,7/18/2024,5109268912,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704835,NULL,NULL
16673837,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,687,54958,7/18/2024,12000,4100102023,700130,NULL,7/18/2024,5109268913,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704836,NULL,NULL
16673838,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,688,54957,7/18/2024,12000,4100102025,700130,NULL,7/18/2024,5109268914,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704837,NULL,NULL
16673839,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,689,93749,5/27/2024,1850.57,4100101505,700031,NULL,7/18/2024,5109268915,P1A-9224,VH,SIGMA RETAIL SOLUTIONS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704838,NULL,NULL
16673840,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,690,60128067,3/1/2024,478.42,4203425477,700277,NULL,7/18/2024,5109268916,P1A-9224,VH,VERTIV INFRASTRUCTURE LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704839,NULL,NULL
16673841,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,691,6716005126,3/1/2024,60000,4203480042,705236,NULL,7/18/2024,5109268917,P1A-9224,VH,KYNDRYL UK LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704840,NULL,NULL
16673842,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,692,10522,7/17/2024,145.39,4203605721,701919,NULL,7/18/2024,5109268921,P1A-9224,VH,CITY BEARINGS AND TRANSMISSION,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704841,NULL,NULL
16673843,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,693,54960,7/18/2024,8400,4100101823,700130,NULL,7/18/2024,5109268922,P1A-9224,VH,COUNTY CONTRACTORS,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704842,NULL,NULL
16673844,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,694,93746,5/27/2024,13.55,4100101502,700031,NULL,7/18/2024,5109268923,P1A-9224,VH,SIGMA RETAIL SOLUTIONS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704843,NULL,NULL
16673845,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,695,CW1010001764243,2/29/2024,23577.48,4203465325,700443,NULL,7/18/2024,5109268925,P1A-9224,VH,COGNIZANT WORLDWIDE LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704844,NULL,NULL
16673846,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,696,93753,5/27/2024,4586.18,4100101511,700031,NULL,7/18/2024,5109268931,P1A-9224,VH,SIGMA RETAIL SOLUTIONS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704845,NULL,NULL
16673847,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,697,6716005271,3/7/2024,52915.81,4203496482,705236,NULL,7/18/2024,5109268932,P1A-9224,VH,KYNDRYL UK LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704846,NULL,NULL
16673848,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,698,5112142,2/29/2024,67310.41,4203420725,702036,NULL,7/18/2024,5109268933,P1A-9224,VH,NCR LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704847,NULL,NULL
16673849,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,699,STR000274366,3/1/2024,5114.2,4203491091,704226,NULL,7/18/2024,5109268934,P1A-9224,VH,KCOM GROUP PLC,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704848,NULL,NULL
16673850,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,700,CW1010001764773,2/29/2024,2691.6,4203518904,700443,NULL,7/18/2024,5109268941,P1A-9224,VH,COGNIZANT WORLDWIDE LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704849,NULL,NULL
16673851,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,701,95018152,3/30/2024,2635.2,4203501122,702004,NULL,7/18/2024,5109268942,P1A-9224,VH,TSS TOTAL SECURITY SERVICES LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704850,NULL,NULL
16673852,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,702,4562016345,7/3/2024,648,9908240022,173517,NULL,7/18/2024,6102134967,P1A-9224,VH,COLGATE PALMOLIVE UK LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704851,NULL,NULL
16673853,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,703,24036335,7/17/2024,84.82,5300394742,142506,NULL,7/18/2024,6102134968,P1A-9224,V6,DOREL UK,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704852,NULL,NULL
16673854,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,704,C115915,7/9/2024,3059.14,9908241485,136980,NULL,7/18/2024,6102134969,P1A-9224,**,VITAMIN WELL LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704853,NULL,NULL
16673855,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,705,SI-00000938,7/9/2024,3240,9908239944,140015,NULL,7/18/2024,6102134977,P1A-9224,VH,THE GUT STUFF LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704854,NULL,NULL
16673856,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,706,INV-365907,7/9/2024,451.42,5300417089,399043,NULL,7/18/2024,6102134978,P1A-9224,VP,ICKLEBUBBA,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704855,NULL,NULL
16673857,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,707,INV-366537,7/9/2024,451.42,5300419822,399043,NULL,7/18/2024,6102134979,P1A-9224,VP,ICKLEBUBBA,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704856,NULL,NULL
16673858,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,708,46003309,7/9/2024,2650.64,9908240882,129542,NULL,7/18/2024,6102134983,P1A-9224,VH,PERIDENT LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704857,NULL,NULL
16673859,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,709,1050653,7/9/2024,37554.34,9908241814,412120,NULL,7/18/2024,6102134984,P1A-9224,VH,SA DESIGNER PARFUMS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704858,NULL,NULL
16673860,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,710,9002275324,7/9/2024,29.42,5300417204,393142,NULL,7/18/2024,6102134985,P1A-9224,VH,ALLISONBABY,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704859,NULL,NULL
16673861,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,711,9002275320,7/9/2024,29.42,5300417707,393142,NULL,7/18/2024,6102134986,P1A-9224,VH,ALLISONBABY,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704860,NULL,NULL
16673862,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,712,9002275328,7/9/2024,102.31,5300416680,393142,NULL,7/18/2024,6102134987,P1A-9224,VH,ALLISONBABY,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704861,NULL,NULL
16673863,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,713,INV-366536,7/9/2024,348.08,5300419803,399043,NULL,7/18/2024,6102134988,P1A-9224,VP,ICKLEBUBBA,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704862,NULL,NULL
16673864,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,714,9002275084,7/9/2024,122.82,5300417144,393142,NULL,7/18/2024,6102134989,P1A-9224,V6,ALLISONBABY,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704863,NULL,NULL
16673865,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,715,4562016344,7/3/2024,605.76,9908240514,173517,NULL,7/18/2024,6102134990,P1A-9224,VH,COLGATE PALMOLIVE UK LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704864,NULL,NULL
16673866,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,716,9002290377,7/9/2024,18720,9908216751,127205,NULL,7/18/2024,6102134991,P1A-9224,VH,ALLISON BABY UK LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704865,NULL,NULL
16673867,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,717,1050651,7/9/2024,38270.88,9908241795,412120,NULL,7/18/2024,6102134992,P1A-9224,VH,SA DESIGNER PARFUMS LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704866,NULL,NULL
16673868,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,718,INV-365905,7/9/2024,13.24,5300417232,399043,NULL,7/18/2024,6102134993,P1A-9224,VH,ICKLEBUBBA,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704867,NULL,NULL
16673869,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,719,INV-366535,7/9/2024,9.56,5300420139,399043,NULL,7/18/2024,6102134994,P1A-9224,VH,ICKLEBUBBA,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704868,NULL,NULL
16673870,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,720,INV-366538,7/9/2024,26.48,5300419278,399043,NULL,7/18/2024,6102134995,P1A-9224,VH,ICKLEBUBBA,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704869,NULL,NULL
16673871,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,721,9002275108,7/9/2024,167.83,5300417889,393142,NULL,7/18/2024,6102134996,P1A-9224,VH,ALLISONBABY,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704870,NULL,NULL
16673872,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,722,9002275323,7/9/2024,29.42,5300417382,393142,NULL,7/18/2024,6102134997,P1A-9224,VH,ALLISONBABY,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704871,NULL,NULL
