fldVendorNo,fldInvoiceDate,fldInvoiceAmount,fldVendorName,fldTransactions,RollingMean,RollingStd,Deviation,Anomaly_SVM,Anomaly_SVM_Label,Currency_Anomaly,Vendor_Name_Anomaly,Currency Anomaly
129135,2024-07-18,60.7,UNIPHAR WHOLESALE LIMITED,EUR,25.576666666666593,30.79331799812402,35.123333333333406,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,148.98,UNIPHAR WHOLESALE LIMITED,EUR,74.16333333333326,69.07614083989898,74.81666666666673,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,6.44,UNIPHAR WHOLESALE LIMITED,EUR,72.03999999999992,71.94344723461774,-65.59999999999992,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,845.52,UNIPHAR WHOLESALE LIMITED,EUR,333.6466666666666,448.98791178976455,511.8733333333334,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,21.94,UNIPHAR WHOLESALE LIMITED,EUR,291.29999999999995,480.0311644049791,-269.35999999999996,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,4.71,UNIPHAR WHOLESALE LIMITED,EUR,290.72333333333324,480.5452364068688,-286.01333333333326,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,33.32,UNIPHAR WHOLESALE LIMITED,EUR,19.989999999999924,14.40433615270931,13.330000000000076,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,11.67,UNIPHAR WHOLESALE LIMITED,EUR,16.566666666666592,14.920322829402297,-4.896666666666592,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,2410.1,UNIPHAR WHOLESALE LIMITED,EUR,818.3633333333332,1378.5268922416178,1591.7366666666667,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,420.35,UNIPHAR WHOLESALE LIMITED,EUR,947.3733333333331,1283.13359071974,-527.0233333333331,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.66,UNIPHAR WHOLESALE LIMITED,EUR,944.7033333333334,1286.0591673921278,-941.0433333333334,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,12.88,UNIPHAR WHOLESALE LIMITED,EUR,145.63000000000002,237.95915805028378,-132.75000000000003,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,34.52,UNIPHAR WHOLESALE LIMITED,EUR,17.02,15.841073195965789,17.500000000000004,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,45.41,UNIPHAR WHOLESALE LIMITED,EUR,30.936666666666667,16.55839464843368,14.47333333333333,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,149.94,UNIPHAR WHOLESALE LIMITED,EUR,76.62333333333333,63.72713890748016,73.31666666666666,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,12.88,UNIPHAR WHOLESALE LIMITED,EUR,69.41000000000001,71.61257501305158,-56.53000000000001,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,55.346666666666664,82.06249407209894,-52.126666666666665,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,25.04,UNIPHAR WHOLESALE LIMITED,EUR,13.713333333333333,10.93384348403057,11.326666666666666,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,702.41,UNIPHAR WHOLESALE LIMITED,EUR,243.55666666666664,397.52838167020633,458.85333333333335,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,18.95,UNIPHAR WHOLESALE LIMITED,EUR,248.79999999999998,392.8495845740452,-229.85,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,298.23,UNIPHAR WHOLESALE LIMITED,EUR,339.8633333333333,343.62682336123476,-41.63333333333327,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,106.80000000000001,165.96970175306072,-103.58000000000001,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,194.67,UNIPHAR WHOLESALE LIMITED,EUR,165.37333333333333,149.67112625130224,29.296666666666653,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,24.99,UNIPHAR WHOLESALE LIMITED,EUR,74.29333333333334,104.81597985676255,-49.30333333333334,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,204.12,UNIPHAR WHOLESALE LIMITED,EUR,141.26,100.80357285334642,62.860000000000014,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,57.8,UNIPHAR WHOLESALE LIMITED,EUR,95.63666666666667,95.37085106746848,-37.83666666666667,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,103.77,UNIPHAR WHOLESALE LIMITED,EUR,121.89666666666666,74.82524729884462,-18.126666666666665,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,455.5,UNIPHAR WHOLESALE LIMITED,EUR,205.68999999999997,217.5593879840627,249.81000000000003,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,187.49666666666667,237.48034788869006,-184.27666666666667,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,285.52,UNIPHAR WHOLESALE LIMITED,EUR,248.08,228.45265330041568,37.43999999999997,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,1.42,UNIPHAR WHOLESALE LIMITED,EUR,96.72000000000001,163.50807319517875,-95.30000000000001,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,762.34,UNIPHAR WHOLESALE LIMITED,EUR,349.76,384.50604000457514,412.58000000000004,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,32.2,UNIPHAR WHOLESALE LIMITED,EUR,265.32000000000005,430.7069913525899,-233.12000000000006,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,152.28,UNIPHAR WHOLESALE LIMITED,EUR,315.60666666666674,391.513479887134,-163.32666666666674,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,761.76,UNIPHAR WHOLESALE LIMITED,EUR,315.41333333333336,391.1825810709537,446.34666666666664,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,53.97,UNIPHAR WHOLESALE LIMITED,EUR,322.67,383.4269618845288,-268.70000000000005,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,341.31,UNIPHAR WHOLESALE LIMITED,EUR,385.68,355.9749902731931,-44.370000000000005,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,9.23,UNIPHAR WHOLESALE LIMITED,EUR,134.8366666666667,180.20500806951281,-125.6066666666667,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,100.06,UNIPHAR WHOLESALE LIMITED,EUR,150.20000000000002,171.62399686523983,-50.140000000000015,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,97.66,UNIPHAR WHOLESALE LIMITED,EUR,68.98333333333336,51.76181636431592,28.676666666666634,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,352.02,UNIPHAR WHOLESALE LIMITED,EUR,183.2466666666667,146.1669201062032,168.77333333333328,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,365.58,UNIPHAR WHOLESALE LIMITED,EUR,271.7533333333334,150.92161850885785,93.8266666666666,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,58.5,UNIPHAR WHOLESALE LIMITED,EUR,258.70000000000005,173.51080196921424,-200.20000000000005,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,77.86,UNIPHAR WHOLESALE LIMITED,EUR,167.31333333333336,171.97661391402374,-89.45333333333336,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,96.6,UNIPHAR WHOLESALE LIMITED,EUR,77.65333333333336,19.050840751346286,18.94666666666663,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,1069.28,UNIPHAR WHOLESALE LIMITED,EUR,414.58,567.0642506806437,654.7,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,6.44,UNIPHAR WHOLESALE LIMITED,EUR,390.77333333333337,589.3307042173632,-384.33333333333337,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,644.55,UNIPHAR WHOLESALE LIMITED,EUR,573.4233333333333,534.9780074295888,71.12666666666667,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,35.47,UNIPHAR WHOLESALE LIMITED,EUR,228.82000000000002,360.325214077505,-193.35000000000002,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,227.74666666666667,361.3222656207795,-224.52666666666667,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,733.89,UNIPHAR WHOLESALE LIMITED,EUR,257.5266666666667,412.8577656207197,476.3633333333333,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,636.11,UNIPHAR WHOLESALE LIMITED,EUR,457.74,396.6504190089806,178.37,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,112.62,UNIPHAR WHOLESALE LIMITED,EUR,494.20666666666665,334.0606535246754,-381.58666666666664,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,9.66,UNIPHAR WHOLESALE LIMITED,EUR,252.79666666666665,335.92711119130155,-243.13666666666666,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,41.833333333333336,61.38756008616865,-38.61333333333334,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,160.82,UNIPHAR WHOLESALE LIMITED,EUR,57.9,89.18947920018168,102.91999999999999,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,123.67,UNIPHAR WHOLESALE LIMITED,EUR,95.90333333333332,82.38738273141703,27.76666666666668,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,95.90333333333332,82.38738273141703,-92.68333333333332,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,5.28,UNIPHAR WHOLESALE LIMITED,EUR,44.05666666666667,68.95486228927564,-38.77666666666667,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,198.03,UNIPHAR WHOLESALE LIMITED,EUR,68.84333333333332,111.88367634884447,129.18666666666667,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,68.84333333333332,111.88367634884449,-65.62333333333332,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,6.44,UNIPHAR WHOLESALE LIMITED,EUR,69.22999999999999,111.55569057649929,-62.78999999999999,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,1296.41,UNIPHAR WHOLESALE LIMITED,EUR,435.35666666666674,745.6957987231343,861.0533333333333,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,2.84,UNIPHAR WHOLESALE LIMITED,EUR,435.22999999999996,745.8059293810957,-432.39,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,278.5,UNIPHAR WHOLESALE LIMITED,EUR,525.9166666666666,681.3531326950316,-247.41666666666663,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,43.65,UNIPHAR WHOLESALE LIMITED,EUR,108.32999999999991,148.77747040462728,-64.67999999999992,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,108.45666666666659,148.64285261435572,-105.2366666666666,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,110.58,UNIPHAR WHOLESALE LIMITED,EUR,52.483333333333256,54.222349942925234,58.09666666666674,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,5.68,UNIPHAR WHOLESALE LIMITED,EUR,39.82666666666659,61.28652815532168,-34.14666666666659,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,39.82666666666659,61.28652815532168,-36.60666666666659,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,4.0399999999999245,1.4202816620955185,-0.8199999999999243,-1,Anomaly,Currency Anomaly,Normal,
129135,2024-07-18,25.4,UNIPHAR WHOLESALE LIMITED,EUR,10.613333333333257,12.805628970613732,14.786666666666742,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,6.58,UNIPHAR WHOLESALE LIMITED,EUR,11.733333333333258,11.954318605969238,-5.153333333333258,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,361.04,UNIPHAR WHOLESALE LIMITED,EUR,131.0066666666666,199.43682943060716,230.03333333333342,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,123.61333333333329,205.6243879828779,-120.39333333333329,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,243.8,UNIPHAR WHOLESALE LIMITED,EUR,202.6866666666666,182.4185235477284,41.1133333333334,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,524.9,UNIPHAR WHOLESALE LIMITED,EUR,257.3066666666666,261.1021411887179,267.59333333333336,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,1485.93,UNIPHAR WHOLESALE LIMITED,EUR,751.5433333333332,651.3425631979947,734.3866666666669,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,406.75,UNIPHAR WHOLESALE LIMITED,EUR,805.86,591.9132193996011,-399.11,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,193.97,UNIPHAR WHOLESALE LIMITED,EUR,695.5499999999998,692.7079040981127,-501.5799999999998,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,310.88,UNIPHAR WHOLESALE LIMITED,EUR,303.8666666666666,106.56323115096163,7.013333333333378,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,76.55,UNIPHAR WHOLESALE LIMITED,EUR,193.79999999999993,117.1650924977226,-117.24999999999993,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,1.42,UNIPHAR WHOLESALE LIMITED,EUR,129.6166666666666,161.41073766429915,-128.1966666666666,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,27.063333333333258,42.86615953561912,-23.84333333333326,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,15.28,UNIPHAR WHOLESALE LIMITED,EUR,6.639999999999925,7.536391709552159,8.640000000000075,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,11.0,UNIPHAR WHOLESALE LIMITED,EUR,9.833333333333258,6.1140602984548185,1.1666666666667425,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,374.44,UNIPHAR WHOLESALE LIMITED,EUR,133.57333333333327,208.607629135018,240.86666666666673,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,8.33,UNIPHAR WHOLESALE LIMITED,EUR,131.25666666666658,210.607175645402,-122.92666666666658,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,1870.15,UNIPHAR WHOLESALE LIMITED,EUR,750.9733333333334,986.3703368579843,1119.1766666666667,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,589.06,UNIPHAR WHOLESALE LIMITED,EUR,822.5133333333333,952.611553695069,-233.45333333333338,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,33.9,UNIPHAR WHOLESALE LIMITED,EUR,831.0366666666665,941.7367180020823,-797.1366666666665,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,20.51,UNIPHAR WHOLESALE LIMITED,EUR,214.4899999999999,324.4562169230235,-193.9799999999999,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,12.19,UNIPHAR WHOLESALE LIMITED,EUR,22.19999999999992,10.953223269888767,-10.009999999999922,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,53.17,UNIPHAR WHOLESALE LIMITED,EUR,28.62333333333326,21.661249579222524,24.54666666666674,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,169.83,UNIPHAR WHOLESALE LIMITED,EUR,78.39666666666659,81.7916923246694,91.43333333333342,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,316.15,UNIPHAR WHOLESALE LIMITED,EUR,179.71666666666658,131.7684701790736,136.4333333333334,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,955.8,UNIPHAR WHOLESALE LIMITED,EUR,480.59333333333325,417.99332247457426,475.2066666666667,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,24.95,UNIPHAR WHOLESALE LIMITED,EUR,432.29999999999995,476.17071256010706,-407.34999999999997,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,27.82,UNIPHAR WHOLESALE LIMITED,EUR,336.1899999999999,536.5999192135608,-308.3699999999999,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,73.82,UNIPHAR WHOLESALE LIMITED,EUR,42.19666666666659,27.424179720338522,31.623333333333406,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,344.87,UNIPHAR WHOLESALE LIMITED,EUR,148.8366666666666,171.32075423991526,196.03333333333342,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,137.42,UNIPHAR WHOLESALE LIMITED,EUR,185.36999999999992,141.74423268690728,-47.94999999999993,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,27.68,UNIPHAR WHOLESALE LIMITED,EUR,169.98999999999992,161.08375988907173,-142.30999999999992,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.63,UNIPHAR WHOLESALE LIMITED,EUR,56.243333333333254,71.3220795639993,-52.61333333333325,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,54.28,UNIPHAR WHOLESALE LIMITED,EUR,28.529999999999927,25.335696161742135,25.750000000000075,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,170.88,UNIPHAR WHOLESALE LIMITED,EUR,76.26333333333325,85.76474120134361,94.61666666666675,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,59.91,UNIPHAR WHOLESALE LIMITED,EUR,95.02333333333326,65.75408453726236,-35.11333333333326,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,190.69,UNIPHAR WHOLESALE LIMITED,EUR,140.49333333333325,70.4866244994995,50.196666666666744,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,24.12,UNIPHAR WHOLESALE LIMITED,EUR,91.57333333333325,87.68304416096332,-67.45333333333325,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,75.52,UNIPHAR WHOLESALE LIMITED,EUR,96.77666666666659,85.29522632207177,-21.25666666666659,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,12.88,UNIPHAR WHOLESALE LIMITED,EUR,37.50666666666659,33.39677429533347,-24.626666666666587,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,5.02,UNIPHAR WHOLESALE LIMITED,EUR,31.139999999999926,38.63461142550956,-26.119999999999926,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,124.99,UNIPHAR WHOLESALE LIMITED,EUR,47.62999999999992,67.11089404858285,77.36000000000007,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,58.46,UNIPHAR WHOLESALE LIMITED,EUR,62.82333333333326,60.10390364471717,-4.363333333333259,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,7.62,UNIPHAR WHOLESALE LIMITED,EUR,63.68999999999992,58.85952684145628,-56.06999999999992,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,49.32,UNIPHAR WHOLESALE LIMITED,EUR,38.46666666666659,27.102076181234683,10.85333333333341,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,2.29,UNIPHAR WHOLESALE LIMITED,EUR,19.743333333333258,25.75241024318791,-17.45333333333326,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,51.0,UNIPHAR WHOLESALE LIMITED,EUR,34.203333333333255,27.650519585234722,16.796666666666745,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,28.53,UNIPHAR WHOLESALE LIMITED,EUR,27.273333333333255,24.379303380807443,1.2566666666667459,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,6.6,UNIPHAR WHOLESALE LIMITED,EUR,28.709999999999923,22.200547290553803,-22.10999999999992,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,12.783333333333259,13.741333026073205,-9.563333333333258,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,192.36,UNIPHAR WHOLESALE LIMITED,EUR,67.39333333333326,108.23750243484672,124.96666666666675,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,7.43,UNIPHAR WHOLESALE LIMITED,EUR,67.66999999999993,108.00522255891201,-60.23999999999993,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.22,UNIPHAR WHOLESALE LIMITED,EUR,67.66999999999993,108.00522255891201,-64.44999999999993,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,94.5,UNIPHAR WHOLESALE LIMITED,EUR,35.049999999999926,51.528224304745,59.450000000000074,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,37.98,UNIPHAR WHOLESALE LIMITED,EUR,45.233333333333256,46.07024781063639,-7.253333333333259,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,39.36,UNIPHAR WHOLESALE LIMITED,EUR,57.27999999999992,32.24084986473081,-17.919999999999924,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,440.66,UNIPHAR WHOLESALE LIMITED,EUR,172.6666666666666,232.09006039323066,267.99333333333345,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,50.9,UNIPHAR WHOLESALE LIMITED,EUR,176.97333333333327,228.43223619562423,-126.07333333333327,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,23.5,UNIPHAR WHOLESALE LIMITED,EUR,171.6866666666666,233.34026770648364,-148.1866666666666,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,6.03,UNIPHAR WHOLESALE LIMITED,EUR,26.809999999999942,22.6173893276857,-20.77999999999994,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.01,UNIPHAR WHOLESALE LIMITED,EUR,10.846666666666609,11.06165599417392,-7.836666666666609,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,3.9,UNIPHAR WHOLESALE LIMITED,EUR,4.313333333333277,1.551848360325065,-0.4133333333332767,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,157.5,UNIPHAR WHOLESALE LIMITED,EUR,54.80333333333328,88.93903548686284,102.69666666666672,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,13.82,UNIPHAR WHOLESALE LIMITED,EUR,58.40666666666661,85.96056149964033,-44.58666666666661,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,20.86,UNIPHAR WHOLESALE LIMITED,EUR,64.05999999999995,80.99793577616725,-43.199999999999946,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,53.48,UNIPHAR WHOLESALE LIMITED,EUR,29.38666666666661,21.160267799190223,24.093333333333387,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,421.32,UNIPHAR WHOLESALE LIMITED,EUR,165.21999999999994,222.38800237422907,256.1,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,10.54,UNIPHAR WHOLESALE LIMITED,EUR,161.77999999999994,225.7913186993692,-151.23999999999995,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,103.98,UNIPHAR WHOLESALE LIMITED,EUR,178.61333333333326,215.31988513217598,-74.63333333333325,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,91.09,UNIPHAR WHOLESALE LIMITED,EUR,68.53666666666662,50.63840472737522,22.553333333333384,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,57.88,UNIPHAR WHOLESALE LIMITED,EUR,84.31666666666662,23.784680643924094,-26.436666666666618,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,86.72,UNIPHAR WHOLESALE LIMITED,EUR,78.56333333333328,18.045066731199885,8.156666666666723,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,13.04,UNIPHAR WHOLESALE LIMITED,EUR,52.5466666666666,37.12841140331021,-39.506666666666604,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,12.93,UNIPHAR WHOLESALE LIMITED,EUR,37.563333333333276,42.57095762762984,-24.633333333333276,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,6.44,UNIPHAR WHOLESALE LIMITED,EUR,10.803333333333276,3.779157754507501,-4.3633333333332756,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,189.73,UNIPHAR WHOLESALE LIMITED,EUR,69.69999999999995,103.99966682638998,120.03000000000004,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,62.94,UNIPHAR WHOLESALE LIMITED,EUR,86.36999999999993,93.86442190734529,-23.429999999999936,1,Normal,Currency Anomaly,Normal,
129135,2024-07-18,286.61,UNIPHAR WHOLESALE LIMITED,EUR,179.7599999999999,112.16781133640848,106.85000000000011,1,Normal,Currency Anomaly,Normal,
