Internal Reference,Invoice Number,Supplier Name,Supplier Reference,Invoice Date,Posting Date,Due Date,Payment Date,Gross Amount,VAT Amount,Gross Amount_standardized,VAT Amount_standardized,Currency Code_CAD,Currency Code_EUR,Currency Code_GBP,Currency Code_JPY,Currency Code_USD,Debit/Credit_Dr
439172354,IN557302,Velocity Ventures,V_VE001,2024-05-16,2024-05-18,2024-07-09,2024-07-16,7756.61,1551.32,0.49926463401161525,0.49926316810125193,False,False,False,False,True,True
561908059,IN649510,Artic Apples Co.,V_AR001,2024-10-12,2024-10-24,2024-10-29,2024-11-08,5893.27,1178.65,0.21773585305437854,0.21773286424847213,False,False,True,False,False,True
364919475,IN261855,Sunny Solutions Ltd.,V_SU001,2024-10-10,2024-10-21,2024-11-25,,6850.13,1370.03,0.36230615656674964,0.36230921746001316,False,False,False,False,False,True
967528551,IN269940,Sunny Solutions Ltd.,V_SU001,2024-01-15,2024-01-19,2024-02-22,,887.74,177.55,-0.538540918197716,-0.5385394066266133,False,False,False,False,False,True
131024088,IN891187,Velocity Ventures,V_VE001,2024-09-17,2024-09-26,2024-10-21,2024-11-18,5977.97,1195.59,0.2305330278840274,0.23053003962418264,False,False,False,False,True,True
232168154,IN563165,Blue Banana Inc.,V_BL001,2024-05-31,2024-06-11,2024-06-23,2024-07-04,9889.11,1977.82,0.8214603285125157,0.8214588763504017,False,False,False,False,True,True
216169313,IN864132,Artic Apples Co.,V_AR001,2024-06-09,2024-06-12,2024-07-29,,4538.36,907.67,0.013024871372683324,0.013023384714229086,False,False,True,False,False,True
606902413,IN488558,QuickFix Mechanics,V_QU001,2024-05-27,2024-06-09,2024-06-25,,4086.93,817.39,-0.05518089761608168,-0.05517785453719702,True,False,False,False,False,True
651909963,IN601169,Velocity Ventures,V_VE001,2024-01-19,2024-01-27,2024-02-25,,1952.81,390.56,-0.3776213550830272,-0.37762285841054893,False,False,False,False,True,True
882791482,IN291722,Artic Apples Co.,V_AR001,2024-06-16,2024-06-25,2024-07-13,,1774.26,354.85,-0.4045981622357286,-0.40459966671436404,False,False,True,False,False,True
335520105,IN890038,QuickFix Mechanics,V_QU001,2024-07-28,2024-08-08,2024-08-22,,5483.26,1096.65,0.1557881594073379,0.15578667884066372,True,False,False,False,False,True
513334130,IN922301,QuickFix Mechanics,V_QU001,2024-02-05,2024-02-20,2024-03-22,2024-04-14,3359.51,671.9,-0.16508551290041687,-0.16508700715892927,True,False,False,False,False,True
226765428,IN105797,Eco Electronics,V_EC001,2024-11-03,2024-11-11,2024-12-11,2025-01-08,6689.76,1337.95,0.3380761338107781,0.33807466102242184,False,False,False,True,False,True
996805025,IN138602,Eco Electronics,V_EC001,2024-06-19,2024-06-22,2024-08-14,2024-09-03,-9641.27,-1928.25,-2.129350620123589,-2.129347665550551,False,False,False,True,False,False
261525973,IN279443,Eco Electronics,V_EC001,2024-07-04,2024-07-08,2024-08-24,2024-09-03,5623.41,1124.68,0.17696317773526335,0.1769616980721377,False,False,False,True,False,True
691938779,IN940226,Sunny Solutions Ltd.,V_SU001,2024-05-03,2024-05-12,2024-06-04,,1145.02,229.0,-0.49966893307171756,-0.49967195248964075,False,False,False,False,False,True
306780270,IN565103,Global Tech Solutions_D,V_GL001,2024-02-14,2024-02-19,2024-04-07,2024-05-02,1405.05,281.01,-0.4603814552564448,-0.46038145123281005,False,True,False,False,False,True
901141106,IN299678,Artic Apples Co.,V_AR001,2024-03-14,2024-03-23,2024-05-08,2024-05-30,3129.51,625.9,-0.19983581054881408,-0.19983730629013885,False,False,True,False,False,True
236697115,IN912338,Purple Plumbers Limited,V_PU001,2024-05-31,2024-06-01,2024-07-09,2024-07-27,4539.16,907.83,0.013145741973199515,0.01314425531990292,False,False,False,False,True,True
592332432,IN827674,Eco Electronics,V_EC001,2024-05-30,2024-06-03,2024-06-23,2024-07-07,-7997.42,-1599.48,-1.8809841993004683,-1.880981234129513,False,False,False,True,False,False
299756346,IN126150,Global Tech Solutions,V_GL001,2024-07-31,2024-08-09,2024-09-26,2024-10-07,5674.25,1134.85,0.18464450439806562,0.18464453594527677,False,True,False,False,False,True
823365314,IN394661,Purple Plumbers Limited,V_PU001,2024-09-12,2024-09-23,2024-11-03,2024-11-21,9641.11,1928.22,0.7839904423525048,0.7839889885915323,False,False,False,False,True,True
544831143,IN845419,Velocity Ventures,V_VE001,2024-05-20,2024-05-22,2024-06-05,2024-07-02,6320.96,1264.19,0.28235478697282634,0.2823533118068127,False,False,False,False,True,True
545972703,IN784166,Blue Banana Inc.,V_BL001,2024-08-07,2024-08-09,2024-08-28,2024-09-03,6239.23,1247.85,0.2700063442475936,0.2700094012023786,False,False,False,False,True,True
151628573,IN680806,Artic Apples Co.,V_AR001,2024-07-21,2024-07-29,2024-08-20,,1610.84,322.17,-0.429289004156168,-0.429287487923232,False,False,True,False,False,True
495294804,IN535850,Velocity Ventures,V_VE001,2024-10-04,2024-10-06,2024-11-26,2024-12-13,708.49,141.7,-0.5656234871258691,-0.5656219767103928,False,False,False,False,True,True
763377955,IN139020,Artic Apples Co.,V_AR001,2024-01-15,2024-01-26,2024-02-21,2024-03-06,7708.22,1541.64,0.4919534735628939,0.49195049645798883,False,False,True,False,False,True
839770826,IN675634,Sunny Solutions Ltd.,V_SU001,2024-09-02,2024-09-16,2024-10-07,2024-10-20,8087.14,1617.43,0.5492038334973751,0.5492053914830839,False,False,False,False,False,True
488671943,IN247742,Blue Banana Inc.,V_BL001,2024-07-20,2024-08-04,2024-09-15,2024-10-03,803.34,160.67,-0.5512927665521713,-0.5512912555251962,False,False,False,False,True,True
108369636,IN668743,Global Tech Solutions,V_GL001,2024-10-10,2024-10-22,2024-10-27,2024-11-01,62573.388859057945,12514.68,8.781435857831752,8.781437939473816,False,True,False,False,False,True
970915599,IN889694,Velocity Ventures,V_VE001,2024-11-07,2024-11-14,2024-11-28,2024-12-21,-3920.48,-784.1,-1.265006466715005,-1.265009518790259,False,False,False,False,True,False
340404060,IN460354,Blue Banana Inc.,V_BL001,2024-01-10,2024-01-13,2024-02-01,2024-02-22,9919.94,1983.99,0.8261183792799074,0.8261199490816966,False,False,False,False,True,True
635572189,IN736444,Sunny Solutions Ltd.,V_SU001,2024-09-23,2024-10-07,2024-10-23,2024-10-24,767.66,153.53,-0.5566835953351923,-0.5566851063033883,False,False,False,False,False,True
287975488,IN136425,QuickFix Mechanics,V_QU001,2024-08-17,2024-08-28,2024-09-12,2024-09-18,4232.59,846.52,-0.03317338302710103,-0.03317184989171582,True,False,False,False,False,True
768223820,IN594383,Eco Electronics,V_EC001,2024-09-24,2024-10-03,2024-11-16,,892.0,178.4,-0.5378972822499675,-0.5378972815339713,False,False,False,True,False,True
775626756,IN835738,Velocity Ventures,V_VE001,2024-10-17,2024-10-28,2024-11-28,2024-12-07,6917.4,1383.48,0.3724698631876525,0.3724699027494647,False,False,False,False,True,True
693597290,IN178475,Sunny Solutions Ltd.,V_SU001,2024-07-12,2024-07-19,2024-08-12,2024-09-06,-5098.87,-1019.77,-1.4430473503928085,-1.4430443665348711,False,False,False,False,False,False
492598556,IN756393,Sunny Solutions Ltd._V,V_SU001,2024-01-15,2024-01-24,2024-02-26,2024-03-26,5583.25,1116.65,0.17089547358935195,0.17089550454988528,False,False,False,False,False,True
808502825,IN937064,Global Tech Solutions,V_GL001,2024-05-03,2024-05-10,2024-06-30,2024-07-03,3637.52,727.5,-0.12308146833854337,-0.12308447168729332,False,True,False,False,False,True
623065849,IN188276,Global Tech Solutions,V_GL001,2024-05-07,2024-05-15,2024-05-28,2024-05-30,-2649.33,-529.87,-1.0729506369073523,-1.072953680787489,False,True,False,False,False,False
408751420,IN849317,Purple Plumbers Limited,V_PU001,2024-11-24,2024-11-24,2025-01-08,,-1630.15,-326.03,-0.9189645136147719,-0.9189645291591029,False,False,False,False,True,False
296050666,IN250202,Eco Electronics_B,V_EC001,2024-05-04,2024-05-11,2024-06-10,,2097.11,419.42,-0.35581932051492404,-0.35582082291214223,False,False,False,True,False,True
413888881,IN812699,Global Tech Solutions,V_GL001,2024-09-16,2024-10-01,2024-11-07,2024-11-18,6677.83,1335.57,0.33627365098058076,0.33627671076302434,False,True,False,False,False,True
298458609,IN170184,Blue Banana Inc.,V_BL001,2023-12-10,2023-12-14,2023-12-30,2024-01-13,1426.28,285.26,-0.45717385169524716,-0.4571708257696005,False,False,False,False,True,True
497764151,IN684563,Sunny Solutions Ltd.,V_SU001,2024-05-25,2024-06-04,2024-06-27,2024-07-14,4591.97,918.39,0.02112471248977287,0.021121715294371863,False,False,False,False,False,True
980318367,IN538940,Velocity Ventures,V_VE001,2024-08-16,2024-08-30,2024-09-19,2024-09-22,8534.05,1706.81,0.6167266835932236,0.616726733577595,False,False,False,False,True,True
346707804,IN353209,Purple Plumbers Limited,V_PU001,2023-12-15,2023-12-18,2024-02-02,2024-02-16,5642.78,1128.56,0.17988975715026098,0.17989281025972662,False,False,False,False,True,True
981167473,IN646143,Artic Apples Co.,V_AR001,2024-10-21,2024-11-03,2024-12-16,2025-01-15,7682.7,1536.54,0.48809770140642816,0.4880977459021372,False,False,True,False,False,True
291999355,IN395768,Velocity Ventures,V_VE001,2024-03-08,2024-03-09,2024-04-18,2024-05-08,1132.57,226.51,-0.5015499817922504,-0.5015530012904388,False,False,False,False,True,True
300346294,IN864714,Blue Banana Inc.,V_BL001,2024-06-28,2024-07-09,2024-08-09,2024-08-21,7731.83,1546.37,0.49552066716062715,0.49552373373821956,False,False,False,False,False,True
600441844,IN747223,Artic Apples Co.,V_AR001,2024-06-30,2024-07-15,2024-08-07,2024-09-04,-6199.2,-1239.84,-1.609294285225247,-1.6092943302262905,False,False,True,False,False,False
478538141,IN247681,Velocity Ventures,V_VE001,2024-08-09,2024-08-22,2024-09-30,2024-10-15,5604.65,1120.93,0.17412876215315928,0.17412879325165867,False,False,False,False,True,True
338185635,IN996912,Blue Banana Inc.,V_BL001,2024-01-23,2024-02-05,2024-03-08,2024-03-26,8130.1,1626.02,0.5556945847450931,0.5556946321251945,False,False,False,False,True,True
471137237,IN786636,Blue Banana Inc.,V_BL001,2024-06-27,2024-07-11,2024-07-26,2024-08-14,5835.83,1167.17,0.20905734393731787,0.20906039829137893,False,False,False,False,True,True
236582471,IN942780,QuickFix Mechanics,V_QU001,2024-05-25,2024-05-29,2024-07-10,2024-08-09,12083.691399777515,2416.74,1.1530357931034063,1.153037165364978,True,False,False,False,False,True
836157797,IN754817,Artic Apples Co.,V_AR001,2024-09-14,2024-09-24,2024-11-13,2024-11-19,2836.34,567.27,-0.24413035299046892,-0.24412882885672185,False,False,True,False,False,True
326257674,IN181374,QuickFix Mechanics,V_QU001,2024-03-16,2024-03-18,2024-04-24,2024-04-29,2821.72,564.34,-0.24633926321490188,-0.2463422718231228,True,False,False,False,False,True
709383869,IN428687,Blue Banana Inc.,V_BL001,2024-04-29,2024-05-12,2024-05-19,,217.88,43.58,-0.6397488937749132,-0.6397458756398338,False,False,False,False,True,True
557799638,IN564518,Sunny Solutions Ltd._L,V_SU001,2024-09-07,2024-09-08,2024-09-25,2024-10-16,7359.06,1471.81,0.43919949996761404,0.43919803149424164,False,False,False,False,False,True
659424446,IN151348,QuickFix Mechanics,V_QU001,2024-02-24,2024-03-07,2024-04-22,2024-05-08,3764.11,752.82,-0.10395520668936681,-0.10395669833941878,True,False,False,False,False,True
787540888,IN474147,Velocity Ventures,V_VE001,2024-06-15,2024-06-18,2024-08-01,,515.63,103.13,-0.5947623671453033,-0.5947593470906266,False,False,False,False,True,True
146136727,IN663253,Purple Plumbers Limited,V_PU001,2024-03-24,2024-04-01,2024-04-21,2024-04-22,-3785.77,-757.15,-1.2446533684705894,-1.2446503761470828,False,False,False,False,True,False
867829326,IN913937,Global Tech Solutions,V_GL001,2024-08-22,2024-08-27,2024-10-16,2024-10-19,-9742.94,-1948.59,-2.144711762566687,-2.14471334129683,False,True,False,False,False,False
100405289,IN379741,Artic Apples Co.,V_AR001,2024-09-02,2024-09-07,2024-10-23,2024-11-05,3020.96,604.19,-0.21623644015635116,-0.21623793659749882,False,False,True,False,False,True
683789024,IN840405,Global Tech Solutions_E,V_GL001,2024-11-05,2024-11-14,2024-12-04,,-6664.17,-1332.83,-1.6795457891277483,-1.679542815361316,False,True,False,False,False,False
340171412,IN200555,Global Tech Solutions,V_GL001,2024-01-02,2024-01-15,2024-02-16,2024-03-09,9029.46,1805.89,0.6915773138453648,0.6915758561410787,False,True,False,False,False,True
860899955,IN586853,Global Tech Solutions,V_GL001,2024-01-24,2024-02-01,2024-02-17,,1361.38,272.28,-0.46697947916212096,-0.46697645365488527,False,True,False,False,False,True
564280642,IN680841,Global Tech Solutions,V_GL001,2024-11-14,2024-11-16,2025-01-05,2025-01-29,8272.38,1654.48,0.5771914210468927,0.5771944911094168,False,True,False,False,False,True
885230164,IN582045,Purple Plumbers Limited,V_PU001,2024-08-08,2024-08-10,2024-09-04,2024-09-23,-7703.85,-1540.77,-1.8366292215585553,-1.836629276260093,False,False,False,False,True,False
654611831,IN562974,Velocity Ventures,V_VE001,2024-09-26,2024-10-02,2024-11-05,2024-11-09,822.04,164.41,-0.548467416265106,-0.5484659051175718,False,False,False,False,True,True
927155982,IN228766,Global Tech Solutions,V_GL001,2024-11-24,2024-11-30,2024-12-24,2025-01-10,2880.7,576.14,-0.23742807819184766,-0.2374280646546821,False,True,False,False,False,True
607894908,IN427379,Purple Plumbers Limited,V_PU001,2024-10-25,2024-11-01,2024-12-12,,8572.48,1714.5,0.6225330050655189,0.6225360770627907,False,False,False,False,True,True
413169389,IN136181,Velocity Ventures,V_VE001,2024-03-07,2024-03-09,2024-04-26,,4570.31,914.06,0.01785214098079774,0.017850654528325363,False,False,False,False,True,True
618520357,IN925973,QuickFix Mechanics,V_QU001,2024-06-13,2024-06-24,2024-06-28,2024-07-18,-5183.84,-1036.77,-1.4558853190501315,-1.4558868683877095,True,False,False,False,False,False
499382586,IN328410,Purple Plumbers Limited,V_PU001,2023-12-10,2023-12-10,2024-01-26,2024-02-02,7443.17,1488.63,0.45190753272938217,0.4519045539156971,False,False,False,False,True,True
639481207,IN164258,Sunny Solutions Ltd.,V_SU001,2024-06-08,2024-06-08,2024-07-15,2024-08-12,3045.33,609.07,-0.2125544194881275,-0.21255138312444874,False,False,False,False,False,True
542224471,IN741691,QuickFix Mechanics,V_QU001,2024-08-16,2024-08-18,2024-10-13,,2180.38,436.08,-0.3432382018836978,-0.3432351710963607,True,False,False,False,False,True
217249201,IN768637,Eco Electronics,V_EC001,2024-02-01,2024-02-05,2024-03-16,2024-04-10,887.27,177.45,-0.5386119296755193,-0.5386149507551593,False,False,False,True,False,True
584856065,IN410400,Velocity Ventures,V_VE001,2024-10-20,2024-11-04,2024-11-04,2024-11-22,-5049.57,-1009.91,-1.4355986996359997,-1.435595715460225,False,False,False,False,True,False
517629499,IN254356,Eco Electronics,V_EC001,2023-12-13,2023-12-23,2024-01-05,2024-01-07,2922.71,584.54,-0.23108086078224258,-0.23108235785680906,False,False,False,True,False,True
569817706,IN109501,Global Tech Solutions,V_GL001,2024-09-23,2024-09-27,2024-11-09,2024-11-16,6505.78,1301.16,0.31027891745707314,0.3102819761303088,False,True,False,False,False,True
539931451,IN314874,Velocity Ventures,V_VE001,2024-05-03,2024-05-14,2024-06-03,2024-06-22,9714.96,1942.99,0.795148309662653,0.7951468563777925,False,False,False,False,True,True
450042840,IN991308,Artic Apples Co.,V_AR001,2024-04-01,2024-04-15,2024-03-28,,331.97,66.39,-0.6225112352588017,-0.6225142599184667,False,False,True,False,False,True
632149809,IN473569,Global Tech Solutions,V_GL001,2024-03-13,2024-03-19,2024-04-18,2024-04-21,7272.79,1454.56,0.4261651165844521,0.42616666932003805,False,True,False,False,False,True
482626369,IN470692,Blue Banana Inc.,V_BL001,2024-11-15,2024-11-18,2024-12-14,,1031.27,206.25,-0.5168552215826097,-0.5168582417338803,False,False,False,False,True,True
636790732,IN787465,Blue Banana Inc.,V_BL001,2024-03-17,2024-03-31,2024-04-30,2024-05-19,7095.47,1419.09,0.39937414798004434,0.39937116692473357,False,False,False,False,True,True
340891462,IN407103,Global Tech Solutions,V_GL001,2024-04-13,2024-04-20,2024-06-03,2024-06-17,9828.48,1965.7,0.8122998478758968,0.8123029279706135,False,True,False,False,False,True
507714131,IN753929,Eco Electronics,V_EC001,2024-07-15,2024-07-27,2024-09-13,,6901.88,1380.38,0.370124973537639,0.37012803476453543,False,False,False,True,False,True
150197488,IN257004,Blue Banana Inc.,V_BL001,2024-10-26,2024-10-26,2024-12-16,2024-12-17,9837.45,1967.49,0.8136551094841844,0.8136551678715889,False,False,False,False,True,True
702556518,IN680310,Sunny Solutions Ltd._E,V_SU001,2024-04-12,2024-04-18,2024-05-31,2024-06-02,4165.82,833.16,-0.04326154552268145,-0.04326454546547583,False,False,False,False,False,True
345136483,IN140865,Blue Banana Inc.,V_BL001,2023-12-07,2023-12-08,2024-01-26,,6878.08,1375.62,0.3665290731722831,0.3665321342457405,False,False,False,False,True,True
585578430,IN673882,Velocity Ventures,V_VE001,2024-08-26,2024-08-26,2024-10-14,2024-11-09,264.83,52.97,-0.6326553004071208,-0.6326522819693543,False,False,False,False,True,True
278921354,IN620903,Artic Apples Co.,V_AR001,2024-02-18,2024-02-28,2024-03-20,2024-04-17,5746.92,1149.38,0.1956240875724527,0.19562109782302636,False,False,True,False,False,True
289777102,IN739742,Artic Apples Co.,V_AR001,2024-10-02,2024-10-12,2024-11-23,2024-12-05,9409.63,1881.93,0.7490165340931525,0.749019611487539,False,False,True,False,False,True
400820701,IN551262,Velocity Ventures,V_VE001,2024-08-17,2024-08-27,2024-09-22,,5020.1,1004.02,0.08581012523850463,0.08581015256840398,False,False,False,False,True,True
554644228,IN665551,Sunny Solutions Ltd.,V_SU001,2024-02-04,2024-02-19,2024-03-30,2024-03-31,8942.96,1788.59,0.6785081801645545,0.678506721902602,False,False,False,False,False,True
800925741,IN243178,Velocity Ventures,V_VE001,2024-02-04,2024-02-11,2024-03-25,,5224.84,1044.97,0.11674393367560393,0.11674547320803515,False,False,False,False,True,True
179373724,IN203414,QuickFix Mechanics,V_QU001,2024-03-10,2024-03-12,2024-04-05,2024-04-29,5248.38,1049.68,0.12030055109579206,0.12030360166255685,True,False,False,False,False,True
339417485,IN208962,QuickFix Mechanics,V_QU001,2024-07-27,2024-07-27,2024-09-14,2024-09-21,5725.22,1145.04,0.19234547253345177,0.19234248264412518,True,False,False,False,False,True
676278536,IN623255,Blue Banana Inc.,V_BL001,2024-01-12,2024-01-18,2024-02-15,2024-03-15,3378.72,675.74,-0.16218310760552254,-0.1621861126227587,False,False,False,False,True,True
947543534,IN215436,Blue Banana Inc.,V_BL001,2024-04-26,2024-05-05,2024-06-09,2024-07-04,6377.04,1275.41,0.2908278160690094,0.29082936302968604,False,False,False,False,True,True
605238834,IN387169,Global Tech Solutions,V_GL001,2024-03-13,2024-03-26,2024-04-24,,-8710.51,-1742.1,-1.9887237199530579,-1.9887222702619718,False,True,False,False,False,False
115288975,IN475989,Blue Banana Inc.,V_BL001,2024-07-31,2024-07-31,2024-09-19,,1426.48,285.3,-0.4571436340451181,-0.4571406081181821,False,False,False,False,True,True
172644960,IN617174,QuickFix Mechanics,V_QU001,2024-08-18,2024-08-22,2024-09-10,,2269.94,453.99,-0.3297067381559132,-0.32970521767375277,True,False,False,False,False,True
526554135,IN908837,Sunny Solutions Ltd.,V_SU001,2024-09-04,2024-09-09,2024-10-09,2024-10-23,1406.88,281.38,-0.4601049637577641,-0.46010193795718946,False,False,False,False,False,True
699393731,IN460129,Sunny Solutions Ltd.,V_SU001,2024-10-20,2024-10-26,2024-11-20,2024-12-09,3162.62,632.52,-0.1948332785699514,-0.19483628498038652,False,False,False,False,False,True
574761956,IN602950,Velocity Ventures,V_VE001,2024-01-15,2024-01-19,2024-02-24,,9214.53,1842.91,0.7195392163922731,0.7195422925288478,False,False,False,False,True,True
876177242,IN305301,Artic Apples Co.,V_AR001,2024-02-11,2024-02-24,2024-03-30,2024-03-31,6425.42,1285.08,0.2981374656352245,0.29813448026009454,False,False,True,False,False,True
941717049,IN604900,QuickFix Mechanics_Z,V_QU001,2024-10-08,2024-10-18,2024-11-23,2024-12-20,6367.78,1273.56,0.28942873886803483,0.2894317966515829,True,False,False,False,False,True
939296725,IN770004,Blue Banana Inc.,V_BL001,2024-02-12,2024-02-12,2024-03-08,2024-03-21,9711.78458316575,1942.36,0.7946685414880971,0.794670928367952,False,False,False,False,True,True
138674707,IN842459,Global Tech Solutions,V_GL001,2023-12-11,2023-12-11,2024-01-03,2024-01-19,6025.37,1205.07,0.2376946109646101,0.23769162301035368,False,True,False,False,False,True
966860601,IN434013,Eco Electronics,V_EC001,2024-05-03,2024-05-14,2024-06-18,2024-06-18,6935.96,1387.19,0.3752740611196276,0.3752725899185253,False,False,False,True,False,True
397123332,IN344780,Artic Apples Co._H,V_AR001,2024-05-29,2024-06-06,2024-07-09,2024-08-05,4010.82,802.16,-0.06668022437268821,-0.06668322531476925,False,False,True,False,False,True
867456485,IN758158,Artic Apples Co.,V_AR001,2024-11-12,2024-11-27,2024-12-31,,189.9,37.98,-0.6439763430279661,-0.6439763468384159,False,False,True,False,False,True
493427655,IN439658,Velocity Ventures,V_VE001,2024-04-01,2024-04-08,2024-05-11,2024-05-25,-7299.78,-1459.96,-1.7755789921203473,-1.775582065981983,False,False,False,False,True,False
418702244,IN677250,Artic Apples Co.,V_AR001,2024-02-03,2024-02-16,2024-03-03,2024-03-05,650.58,130.12,-0.5743730077207329,-0.5743699867960321,False,False,True,False,False,True
684748892,IN701324,Global Tech Solutions,V_GL001,2024-08-05,2024-08-10,2024-09-08,2024-09-18,5823.51,1164.7,0.207195936689369,0.20719445831629005,False,True,False,False,False,True
971399475,IN724916,Global Tech Solutions,V_GL001,2024-06-20,2024-06-26,2024-07-08,2024-08-03,9420.27,1884.05,0.7506241130800176,0.7506211470127164,False,True,False,False,False,True
843725743,IN971844,Blue Banana Inc._H,V_BL001,2024-02-12,2024-02-16,2024-04-08,2024-04-18,3910.4,782.08,-0.08185250650247973,-0.08185248632682765,False,False,False,False,True,True
563707966,IN714157,Sunny Solutions Ltd.,V_SU001,2024-02-24,2024-03-06,2024-04-24,2024-05-10,6931.35,1386.27,0.37457754428415324,0.37457758393590107,False,False,False,False,False,True
168081729,IN857784,Purple Plumbers Limited,V_PU001,2024-05-13,2024-05-22,2024-07-09,2024-07-21,4623.83,924.77,0.025938384155329057,0.025941430695613537,False,False,False,False,True,True
873392901,IN538770,Blue Banana Inc.,V_BL001,2024-05-06,2024-05-14,2024-06-23,,4777.38,955.48,0.04913798504190036,0.049141032572123274,False,False,False,False,True,True
856756918,IN337638,Blue Banana Inc.,V_BL001,2024-11-15,2024-11-16,2024-12-29,,-7853.78,-1570.76,-1.859281882977791,-1.8592849604110706,False,False,False,False,True,False
179961946,IN958779,Artic Apples Co.,V_AR001,2024-07-06,2024-07-07,2024-07-23,,6642.11,1328.42,0.33087677866753396,0.33087530557197775,False,False,True,False,False,True
452052184,IN459744,Sunny Solutions Ltd.,V_SU001,2024-11-16,2024-11-25,2025-01-11,2025-02-09,4901.7,980.34,0.06792127636211223,0.06792130292868569,False,False,False,False,False,True
838283268,IN645995,QuickFix Mechanics,V_QU001,2024-07-30,2024-08-02,2024-08-24,2024-09-15,944.42,188.88,-0.5299772361511458,-0.5299802568623392,True,False,False,False,False,True
205932013,IN990480,Eco Electronics,V_EC001,2024-10-03,2024-10-18,2024-11-21,2024-12-03,730.01,146.0,-0.5623720679719842,-0.5623735791829102,False,False,False,True,False,True
393315226,IN255879,Blue Banana Inc.,V_BL001,2023-12-30,2024-01-04,2024-01-24,,7671.68,1534.34,0.4864327088843181,0.48643577507412283,False,False,False,False,True,True
852818632,IN496282,QuickFix Mechanics,V_QU001,2023-12-11,2023-12-12,2024-01-09,2024-02-06,57.33,11.47,-0.6640061124160009,-0.664003095315989,True,False,False,False,False,True
610204963,IN132547,Global Tech Solutions,V_GL001,2024-06-25,2024-07-10,2024-08-11,2024-08-17,2292.22,458.44,-0.3263404919315381,-0.32634350395345096,False,True,False,False,False,True
442569415,IN913519,Global Tech Solutions,V_GL001,2024-08-20,2024-09-02,2024-10-07,2024-10-15,-6683.77,-1336.75,-1.6825071188403944,-1.6825041452003235,False,True,False,False,False,False
852974828,IN655651,Eco Electronics,V_EC001,2024-05-23,2024-05-31,2024-06-11,2024-07-04,1253.25,250.65,-0.48331665170438703,-0.4833166486594084,False,False,False,True,False,True
853586848,IN573114,Global Tech Solutions,V_GL001,2023-12-27,2023-12-29,2024-02-13,2024-02-18,5416.02,1083.2,0.14562898543395433,0.14562599355121217,False,True,False,False,False,True
691042361,IN645039,QuickFix Mechanics,V_QU001,2024-08-31,2024-09-05,2024-09-19,2024-09-25,4602.46,920.49,0.022709628239041036,0.022708141993840143,True,False,False,False,False,True
188878937,IN148190,Velocity Ventures,V_VE001,2024-06-29,2024-07-14,2024-07-20,2024-07-28,3552.33,710.47,-0.13595267641100842,-0.13594963677869545,False,False,False,False,True,True
493185047,IN136756,Global Tech Solutions,V_GL001,2024-07-27,2024-08-01,2024-08-18,2024-09-17,2169.97,433.99,-0.34481103057291446,-0.34481404338297433,False,True,False,False,False,True
447770041,IN880647,QuickFix Mechanics,V_QU001,2024-05-23,2024-05-25,2024-07-09,2024-07-24,6399.64,1279.93,0.2942424105335911,0.2942439576399701,True,False,False,False,False,True
161553952,IN938705,Artic Apples Co.,V_AR001,2024-01-05,2024-01-16,2024-02-06,2024-03-06,3315.64,663.13,-0.17171375445622206,-0.1717122272324229,False,False,True,False,False,True
446084663,IN993123,Blue Banana Inc.,V_BL001,2024-03-26,2024-04-06,2024-04-12,2024-04-17,922.51,184.5,-0.5332875797227822,-0.5332890896926586,False,False,False,False,True,True
517388520,IN926017,Purple Plumbers Limited,V_PU001,2024-03-27,2024-03-27,2024-05-04,2024-05-06,8358.92,1671.78,0.590266598257729,0.5902636253478935,False,False,False,False,True,True
505355846,IN156113,Velocity Ventures,V_VE001,2024-01-23,2024-01-28,2024-02-12,2024-02-24,5715.75,1143.15,0.19091466679984165,0.19091469861460383,False,False,False,False,True,True
230145810,IN865319,Sunny Solutions Ltd.,V_SU001,2024-06-27,2024-07-08,2024-08-15,2024-08-31,1099.97,219.99,-0.506475458763284,-0.5064784784716451,False,False,False,False,False,True
238730290,IN989540,Purple Plumbers Limited_I,V_PU001,2024-02-05,2024-02-17,2024-03-05,,-2088.95,-417.79,-0.9882838030107921,-0.9882838215130114,False,False,False,False,True,False
691752770,IN379868,Blue Banana Inc.,V_BL001,2024-06-04,2024-06-04,2024-06-29,2024-07-29,7998.73,1599.75,0.5358461212578324,0.535849189556132,False,False,False,False,True,True
987567675,IN729750,Velocity Ventures,V_VE001,2024-02-29,2024-03-11,2024-03-15,2024-04-14,8736.13,1747.23,0.6472585972836067,0.6472616703359318,False,False,False,False,True,True
868309097,IN760920,Blue Banana Inc.,V_BL001,2024-02-28,2024-03-04,2024-03-24,2024-03-30,4266.37,853.27,-0.028069621920306032,-0.028072621214853544,False,False,False,False,True,True
656780316,IN124807,QuickFix Mechanics,V_QU001,2024-03-16,2024-03-29,2024-03-31,2024-04-26,7575.48,1515.1,0.4718980191722492,0.47190108474185166,True,False,False,False,False,True
148911351,IN333396,Blue Banana Inc.,V_BL001,2024-04-14,2024-04-24,2024-05-21,,4107.06,821.41,-0.052139491130593615,-0.0521409805696435,False,False,False,False,True,True
445063327,IN656236,QuickFix Mechanics,V_QU001,2024-08-04,2024-08-14,2024-08-23,2024-09-12,446.47,89.29,-0.6052116305599257,-0.605214654481408,False,False,False,False,False,True
